anime_id,anime_url,image_url,name,english_name,score,genres,synopsis,type,episodes,premiered,producers,studios,source,duration,rating,rank,popularity,favorites,scored_by,members
42199,https://myanimelist.net/anime/42199/We_are_Bulletproof__The_Eternal,https://cdn.myanimelist.net/images/anime/1800/108046.jpg,We are Bulletproof: The Eternal,,6.4,,"The seven members of BTS face their old selves as beautiful, fearless grownups. From arduous beginnings and through all the hardships, the boys run toward their biggest solace and love—their devoted and adoring fans, who prove to them that they are not alone.

[Written by MAL Rewrite]",Music,1,,,Studio Pivote,Original,4 min,G - All Ages,,16194,4,335,596
9390,https://myanimelist.net/anime/9390/Ginga_Hyouryuu_Vifam__Keito_no_Kioku_-_Namida_no_Dakkai_Sakusen,https://cdn.myanimelist.net/images/anime/8/59739.jpg,Ginga Hyouryuu Vifam: Keito no Kioku - Namida no Dakkai Sakusen,,6.4,"Action, Adventure, Sci-Fi","The story takes place in Kukto in D.C. 2060 - a year after VIFAM. Ypserlon has been restored to peace, though there still remains occasional skirmishes. The Thirteen are invited there for a ceremony by the new Kukto government (its members are formerly the rebels). As two unexpected people appear, they develop a new story. It is a quest for memory.",OVA,1,,,Sunrise,Original,57 min,G - All Ages,7723,14297,0,292,988
8999,https://myanimelist.net/anime/8999/Origami_Warriors,https://cdn.myanimelist.net/images/anime/5/24902.jpg,Origami Warriors,,6.4,"Action, Adventure","Wang Ji-Cheol and his four friends are strong and brave Origami Warriors. He and the others are planning to save the whole entire world with the power he and his friends have. Join Ji-Cheol and his four friends in their adventure to save the Earth.

With the help of many people, Ji-Cheol feels more strong. One day, the end of the world came and Ji-Cheol himself transform into a strong dragon for his sake to save the world. His friends also help him. And at last, they became the heroes of the world because of their courage.",TV,52,,SBS TV Production,,Unknown,30 min per ep,,7689,16295,4,188,582
28861,https://myanimelist.net/anime/28861/Takamiya_Nasuno_desu_Teekyuu_Spin-off,https://cdn.myanimelist.net/images/anime/12/73473.jpg,Takamiya Nasuno desu! Teekyuu Spin-off,,6.4,"Comedy, Slice of Life","A spin-off from Teekyuu which centers on the daily life of Nasuno Takamiya, the ""exceedingly airheaded"" school tennis club member in Teekyuu, and her friends.",TV,12,spring 2015,"DAX Production, Earth Star Entertainment",Millepensee,Manga,2 min per ep,PG-13 - Teens 13 or older,7698,5639,10,8166,15598
28673,https://myanimelist.net/anime/28673/Duan_Nao,https://cdn.myanimelist.net/images/anime/3/82664.jpg,Duan Nao,Die Now,6.4,"Mystery, Sci-Fi, Suspense","The word cerebrum refers to a gigantic system consisting of collision universes, which is called cerebrum universe. The story starts from a series of unknown murders, unravelling the secret hiding beneath the entire universe, ranging from horrifying conspiracies to galaxy wars, from anti-human betrayals to honourable sacrifices. Having realised her weakness and backwardness, mankind takes the last stand.

(Source: Official website)",ONA,16,,Yaoqi,Haoliners Animation League,Web manga,14 min per ep,R - 17+ (violence & profanity),7719,8089,7,1138,6381
27721,https://myanimelist.net/anime/27721/Kasumin,https://cdn.myanimelist.net/images/anime/1503/100643.jpg,Kasumin,Mistin,6.4,Fantasy,"Haruno Kasumi is a fourth-grader. Her parents are zoologists who went over to Africa to carry out their research studies. In order to see off her parents, Kasumi arrived at Kasumi Town. In the middle of the town lies an enormous mansion surrounded by the forest. The mansion belongs to the Kasumi household, the family in which Kasumi will be lodging in and taken care of. There is a mysterious aura about the mansion and Kasumi discovers a series of talking appliances. The Kasumi family refers to these creatures as ""Henamon"". In return for living in with the family, Kasumi will be helping out with the household chores such as cooking and washing. Surrounded by various interesting characters, Kasumi begins a new chapter in her life.

(Source: ANN)",TV,26,fall 2001,NHK,OLM,Unknown,25 min per ep,G - All Ages,7678,12093,1,629,1887
2142,https://myanimelist.net/anime/2142/Blue_Dragon,https://cdn.myanimelist.net/images/anime/2/20597.jpg,Blue Dragon,,6.4,"Adventure, Comedy, Fantasy","As Shu's village was being attacked by an unknown enemy, he and his friends, Jiro and Kluke decide to defend their home. They soon meet warrior Zola and receive the powers of Shadow, an ability that let's them transform their shadow into a powerful monster. Shu receives one of the most powerful monsters, Blue Dragon, and they all set out to defeat their enemy.

(Source: ANN)",TV,51,spring 2007,Pony Canyon,Pierrot,Game,25 min per ep,PG - Children,7715,3093,115,29209,56986
2127,https://myanimelist.net/anime/2127/Chouja_Raideen,https://cdn.myanimelist.net/images/anime/10/81827.jpg,Chouja Raideen,,6.4,"Action, Adventure, Sci-Fi","Hishou, Ginga, Ace, Hayate, and Ikazuchi all work at a studio doing various idol-related jobs at the request of their manager, Reiko. But in reality, these five teenagers are really the Reideens, a group of superheroes who fight the Super Devils sent by Lushu, a mysterious being. Little do the Reideens know, these Super Devils are being sent for a more important purpose...

(Source: ANN)",TV,38,fall 1996,,Sunrise,Original,25 min per ep,PG-13 - Teens 13 or older,7717,10503,8,1033,3030
6730,https://myanimelist.net/anime/6730/Tonde_Mon_Pe,https://cdn.myanimelist.net/images/anime/12/15468.jpg,Tonde Mon Pe,,6.4,Supernatural,"Fifteen-year-old country girl Mon-Mon dreams of being a fashion designer and gets a job as an au pair to a rising star designer, Mrs. Kano, her baby girl PePe, and her silly writer husband.

But PePe can make toys and animals do very odd things. Mon's employers don't seem to notice anything odd is going on, and she finds her dream job turning into a chaotically cute trial of wits she has no chance of winning. She's a sweet girl, hardworking and kind, but very unsophisticated and simply not used to walking teddy bears and talking stuffed animals.

She eventually decides to leave her job and go home, but psychic baby PePe, who has come to love her, finds a way to make sure she stays.",TV,42,summer 1982,Asahi Broadcasting,Tokyo Movie Shinsha,Unknown,23 min per ep,G - All Ages,7702,16781,0,130,524
1999,https://myanimelist.net/anime/1999/Sakura_Taisen__Kanzaki_Sumire_Intai_Kinen_-_Su_Mi_Re,https://cdn.myanimelist.net/images/anime/1424/99173.jpg,Sakura Taisen: Kanzaki Sumire Intai Kinen - Su Mi Re,Sakura Taisen: Sumire,6.4,"Drama, Sci-Fi","For years the defense and safety of the Imperial city rested on the shoulders of Sumire Kanzaki of the Flower Division. But this, as with all things, must fade away.

As the top star of the Imperial Theatre Company, Sumire was the power and the light from which her comrades drew their own strength and resolve. It was through her that the Flower Division found their courage... and through her that many happy memories were made.

Now the curtain rises for one final performance as the star that once shined so brightly begins to grow faint. As the spotlight dims on one legend, another must come center stage.

(Source: Funimation)",OVA,1,,"Sega, Imagine",Radix,Game,24 min,PG-13 - Teens 13 or older,7694,9868,0,1395,3683
23581,https://myanimelist.net/anime/23581/Romeo_no_Aoi_Sora_Specials,https://cdn.myanimelist.net/images/anime/13/60941.jpg,Romeo no Aoi Sora Specials,,6.4,"Adventure, Drama",A summary of the Romeo no Aoi Sora full series aired as a TV specials.,TV Special,2,,,Nippon Animation,Novel,45 min per ep,G - All Ages,7693,14102,2,266,1045
44072,https://myanimelist.net/anime/44072/Ba_Ma_Laizi_Er_Ciyuan,https://cdn.myanimelist.net/images/anime/1517/110308.jpg,Ba Ma Laizi Er Ciyuan,My ACG Parents,6.4,Comedy,"Tong Qi, a girl who has been indoctrinated with otaku culture by her parents since she was a child, tries her best not to have anything to do with ""otaku"". She has always regarded her classmate, Yang Wei, a pure three-dimensional sunshine boy, as her idol, but one day, she heard the word ""fujoshi"" from the mouth of this ""idol"".

(Source: AniList)",ONA,24,,bilibili,Paper Animation,Manga,4 min per ep,PG-13 - Teens 13 or older,7714,12144,4,331,1856
1807,https://myanimelist.net/anime/1807/Prism_Ark,https://cdn.myanimelist.net/images/anime/10/23155.jpg,Prism Ark,,6.4,"Action, Comedy, Fantasy, Romance","The Sablum Empire has been attempting to take over the kingdom of Windland for many years, and are now plotting with the mercenaries Sister Hell and Darkness Knight to start a new offensive using powerful magical beings called Angels.

Hyaweh, a carefree yet talented swordsman, and Priecia, who just might be the lost princess of Windland, are enrolled at the Knight's Academy in Windland to hone their skill at swords and sorcery. There they meet many friends and allies who can help them protect their homeland from the impending invasion.",TV,12,fall 2007,"Marvelous Entertainment, Media Factory, 5pb., Pencil, Omnibus Promotion",Front Line,Visual novel,24 min per ep,R+ - Mild Nudity,7691,4801,27,9236,23496
21033,https://myanimelist.net/anime/21033/Seikoku_no_Dragonar,https://cdn.myanimelist.net/images/anime/13/56419.jpg,Seikoku no Dragonar,Dragonar Academy,6.4,"Comedy, Fantasy, Romance, Ecchi","Learning to ride and tame dragons comes easy to most students at Ansarivan Dragonar Academy—except for first-year student Ash Blake, who is known by his fellow classmates as the ""number one problem child."" Poor Ash is the laughing stock at school because, despite his unfashionably large star-shaped brand that marks him as a future dragon master, he has nothing to show for it. His dragon has never appeared.

Until now, that is. One fateful day, Ash's dragon awakes in full glory, but appears different than any dragon ever seen before—in the form of a beautiful girl! What's worse, Ash soon discovers that this new dragon has attitude to spare, as she promptly informs him that she is the master, and he, the servant.

Ash's problems with dragon riding have only just begun.

(Source: ANN)",TV,12,spring 2014,"Media Factory, AT-X, Sony Music Communications, Tsukuru no Mori",C-Station,Light novel,24 min per ep,R+ - Mild Nudity,7693,1120,299,111457,232398
4941,https://myanimelist.net/anime/4941/Tezuka_Osamu_ga_Kieta_20-seiki_Saigo_no_Kaijiken,https://cdn.myanimelist.net/images/anime/9/9503.jpg,Tezuka Osamu ga Kieta?! 20-seiki Saigo no Kaijiken,Osamu Tezuka's Last Mystery of the 20th Century,6.4,Mystery,"New Year's Eve 2000. An eternally juvenile Tezuka Osamu meets his creations for a New Year's Eve party at the Dr. Tenma's mansion, but before the event begins he suddenly disappears from his room in what looks like a kidnapping. A classic mystery setting for, at the end, a lovely homage to the man behind the genius.

(Source: AniDB)",TV Special,1,,Tezuka Productions,,Unknown,41 min,PG - Children,7700,13601,0,334,1192
4790,https://myanimelist.net/anime/4790/Zeno__Kagirinaki_Ai_ni,https://cdn.myanimelist.net/images/anime/1246/93600.jpg,Zeno: Kagirinaki Ai ni,,6.4,Drama,"Zeno: Kagirinaki Ai ni is a movie about life and work of Brother Zenon Zebrowski, a Polish missionary in Japan. Brother Zenon was renown for his charitable work among victims of war and the poor in Japan.",Movie,1,,Robot Communications,,Unknown,1 hr 12 min,G - All Ages,7711,14199,3,265,1015
4756,https://myanimelist.net/anime/4756/Hello_Harinezumi__Satsui_no_Ryoubun,https://cdn.myanimelist.net/images/anime/6/43659.jpg,Hello Harinezumi: Satsui no Ryoubun,Domain of Murder,6.4,"Drama, Mystery","One stormy night, a young woman is shot to death on a cliff; her body is found floating in the waters below the next morning. She was last seen with a man who is now being sought not only for her death. Meanwhile, an estranged wife hires Goro, a private investigator, to find her husband. Alongside another member of law enforcement with his own motives for finding the man, Goro sets forth on a trail of tragedy and intrigue to find the reason and connection behind the murders and missing husband.

(Source: Anime-Planet; edited)",OVA,1,,"Sony Pictures Entertainment, animate Film",Studio Deen,Manga,51 min,R+ - Mild Nudity,7724,9467,7,1801,4180
4667,https://myanimelist.net/anime/4667/B-Legend_Battle_B-Daman_Fire_Spirits,https://cdn.myanimelist.net/images/anime/1905/131807.jpg,B-Legend! Battle B-Daman Fire Spirits!,Battle B-Daman: Fire Spirits!,6.4,"Adventure, Fantasy","It is not uncommon to wish upon shooting stars. But for B-DaPlayers all around the world, what they seek is not for their wishes to be granted. Gazing upon what many would assume are just rocks shrunk to the size of a pebble by atmospheric entry and fallen to the earth, the fated ones see instead what are known as Strike Shots—powerful marbles originating from the vast and mystical outer space.

After achieving triumph in the war against his ultimate foes, Yamato Daiwa continues his journey as a rising B-DaPlayer, looking to obtain a new power worthy of his improved battle gear.

[Written by MAL Rewrite]",TV,51,winter 2005,"Yomiko Advertising, Heewon Entertainment",,Manga,23 min per ep,PG - Children,7713,8515,14,2998,5674
4242,https://myanimelist.net/anime/4242/Ginga_Reppuu_Baxingar,https://cdn.myanimelist.net/images/anime/8/56417.jpg,Ginga Reppuu Baxingar,Galactic Gale Baxingar,6.4,"Action, Adventure","600 years after Ginga Senpuu Braiger, Jupiter has been destroyed, and many planets have come from it, bringing about more colonization. To combat the increasing lawless activity, Don Diego Condor gathers Billy the Shot, Samanosuke Dodi, Layla Minesato, and Shuteken Radcliffe, a.k.a. J9-II. They pilot Cosmo Bikes, which combine into the robot Baxingar.

(Source: ANN)",TV,39,summer 1982,,Kokusai Eigasha,Original,24 min per ep,PG-13 - Teens 13 or older,7724,11950,1,642,1965
4154,https://myanimelist.net/anime/4154/Time_Bokan_Series__Yattodetaman,https://cdn.myanimelist.net/images/anime/1208/132658.jpg,Time Bokan Series: Yattodetaman,Firebird,6.4,"Action, Adventure, Comedy, Fantasy","Throughout history, the quest for power infected mankind. In the future..nothing much changes. The setting for this exciting, funny and intriguing series is the Kingdom of Fir antic, where two royal houses are locked in combat to determine who will become the future ruler of the Kingdom. To secure the throne, one of two must travel through the aeons of time to find the Firebird. Whoever brings it back to Fir antic will rule from the throne of this mysterious country. The story starts in the present.... Here, in the desolate office of the Ace Detective Agency, Detectives Paul Tuck and Tracy Headly are whiling away the time reading magazines, for want of something better to do. Suddenly, a girl appears before them. From her strange dress the pair can just deduce that the girl couldn't possibly be from their time. She begins to speak...""You are quite right. I am from another era. In time, you two will be married, and I will be born from your bloodline many generations hence"". The girl's name is Princess Sara of the Kingdom of Fir antic. Paul and Tracy are amazed by the girl's telepathic powers, and even more amazed to be told that they are to be married. But there is more to come. Princess Sara is looking for the Firebird with the use of a Time Tunnel. Paul and Tracy decide that it is their duty to protect their descendent's future. They offer to help Sara on her quest for the Firebird, but Sara has no idea where it is to be found. The only clue she has is that Princess Miranda and her party have come to this time as well. Sara telepathically discovers the whereabouts of their time machine, and our heroes chase after Miranda, who possesses any and all information concerning the Firebird....

(Source: AniDB)",TV,52,winter 1981,,Tatsunoko Production,Unknown,20 min per ep,PG-13 - Teens 13 or older,7701,11392,3,907,2332
3866,https://myanimelist.net/anime/3866/Kuro_ga_Ita_Natsu,https://cdn.myanimelist.net/images/anime/6/22958.jpg,Kuro ga Ita Natsu,,6.4,Drama,"Hiroshima, summer of 1945. A young girl named Nobuko saves a starving kitten from crows. She wants to keep the kitten, but her parents dismiss the idea. Nobuko eventually convinces them to let her keep it. She and her brother Makoto name the cat Kuro. Kuro quickly brings joy and laughter to the family. As World War II takes its toll on Japan, it becomes harder for Nobuko and her family to care for Kuro. One August morning, Kuro begins acting strangely...",Movie,1,,"GEN Productions, RCC Chugoku Broadcasting",,Original,1 hr 7 min,G - All Ages,7683,13650,3,418,1173
34454,https://myanimelist.net/anime/34454/Granblue_Fantasy_CMs,https://cdn.myanimelist.net/images/anime/7/83025.jpg,Granblue Fantasy CMs,,6.4,Fantasy,"Animated promotional videos and commercials for Granblue Fantasy, a mobile RPG.",CM,,,,,Game,28 sec,G - All Ages,,7624,9,775,7368
2560,https://myanimelist.net/anime/2560/Terra_e,https://cdn.myanimelist.net/images/anime/9/42523.jpg,Terra e...,Toward the Terra,6.4,"Action, Drama, Sci-Fi","In the five hundred years since Earth's environment was destroyed and the planet came to be known as Terra, humans have created a society in space that is entirely logical. Supercomputers control the government, babies are grown in artificial wombs and assigned parents randomly, and at age 14, children take an ""Adulthood Exam."" Humanity's greatest enemy is the ""Mu""—humans who have developed into espers.

When Jomy Marquis Shin's birthday arrives and the time comes for him to take his Adulthood Exam, he is shocked to learn that all of his childhood memories are going to be erased. Suddenly, he hears the voice of Soldier Blue, the leader of the Mu, calling out to him to hold onto his memories.

Jomy makes his escape on a Mu ship and is shocked to learn that he himself is an esper and that the government has sentenced him to death. Nearing the end of his life, Soldier Blue transfers his memories to Jomy and names him the next leader of the Mu. Now, Jomy has a choice: keep the Mu in hiding, or declare war on humanity to realize their dream of returning to Terra.

[Written by MAL Rewrite]",Movie,1,,,Toei Animation,Manga,1 hr 51 min,PG-13 - Teens 13 or older,7699,6211,18,4224,12239
2180,https://myanimelist.net/anime/2180/Slow_Step,https://cdn.myanimelist.net/images/anime/1/2341.jpg,Slow Step,Slow Step,6.4,"Comedy, Romance, Sports","Based on the Adachi manga of the same name. The story revolves around a romantic triangle formed by the girl Minatsu Nakazato, a young student and softball player; Shu Akiba, a schoolmate; and Naoto Kadomatsu, an up-and-coming boxer. In reality the three-way relationship is more like three-and-a-half, considering that Naoto is in love with Maria... actually Minatsu herself, who'd once disguised herself to escape some evildoers.",OVA,5,,Youmex,Pastel,Manga,43 min per ep,PG-13 - Teens 13 or older,7696,9680,2,1273,3905
10917,https://myanimelist.net/anime/10917/Pokemon__Pikachu_no_Fuyuyasumi_2001,https://cdn.myanimelist.net/images/anime/1248/108235.jpg,Pokemon: Pikachu no Fuyuyasumi (2001),Pokémon: Pikachu's Winter Vacation (2001),6.4,"Adventure, Comedy, Fantasy","Pikachu's Winter Vacations are three series of videos, each composed of several Pikachu shorts. All shorts deal with winter and Christmas. This is the third and last series and contains Delibird's Dilemma, Snorlax Snowman &amp; Trouble in Big Town.",OVA,3,,Shogakukan Productions,OLM,Game,15 min per ep,PG - Children,7691,6607,4,4661,10531
315,https://myanimelist.net/anime/315/Xiao_Qian,https://cdn.myanimelist.net/images/anime/8/28202.jpg,Xiao Qian,A Chinese Ghost Story,6.4,"Action, Drama, Fantasy, Romance","A Chinese Ghost Story is a movie that follows a young man named Ning. After the loss of his girlfriend he works as a debt collector to forget his troubles only to encounter more than he had imagined. Accompanied by his constant companion Solid Gold, Ning ends up in a ghost town and from there the adventure ensues. This movie explores some of China`s myths and fantasies as the viewer is taken through a world of drama, romance, and battles between good and evil.

(Source: AniDB)",Movie,1,,"Polygram Japan, Film Workshop",Triangle Staff,Unknown,1 hr 24 min,PG - Children,7704,10108,6,1218,3404
1733,https://myanimelist.net/anime/1733/eX-Driver__Nina___Rei_Danger_Zone,https://cdn.myanimelist.net/images/anime/5/87659.jpg,eX-Driver: Nina & Rei Danger Zone,,6.4,"Action, Sci-Fi","The story takes place on a world 100 years in the future, a few years before Lisa and Lorna joined eX-D organization. The world where people drives computer-controlled electrically powered ""AI cars"" which automatically take you where you want to go. However, one AI car mysteriously start to run amok. Now Nina and Rei, as the main driver for ex-D organization have to solve the mystery behind the AI car with evil plot and trap awaiting for them...

(Source: AniDB)",Movie,1,,"Bandai Visual, Dentsu, Genco",Actas,Original,27 min,PG-13 - Teens 13 or older,7718,8882,2,2338,5063
20971,https://myanimelist.net/anime/20971/Kiniro_no_Corda__Blue♪Sky,https://cdn.myanimelist.net/images/anime/2/59779.jpg,Kiniro no Corda: Blue♪Sky,La corda d'oro: Blue♪Sky,6.4,Romance,"Soon after transferring to Seisou Gakuin, Kanade finds the orchestra club in the middle of preparing for the National concur. Teaming up with the other members, she will improve her skills, meet new rivals and create memories for what will become an unforgettable summer...

(Source: La Corda D'oro Wikia)",TV,12,spring 2014,Koei,TYO Animations,Visual novel,23 min per ep,PG-13 - Teens 13 or older,7679,4462,34,10820,27898
9882,https://myanimelist.net/anime/9882/High_School_Mystery__Gakuen_Nanafushigi,https://cdn.myanimelist.net/images/anime/5/27334.jpg,High School Mystery: Gakuen Nanafushigi,,6.4,"Horror, Mystery","Mizuki Ichijo is a junior student at Kosen high school. Her grandmother was a medium and she experiences various psychic and mysterious phenomena which occur at the school: accidents, suicides, bullying, resentment, romance and more. She is befriended by the third year student Meiko Tsukikage, and together they attempt to solve the mysteries.

(Source: Wikipedia)",TV,41,spring 1991,Studio Comet,,Unknown,25 min per ep,R - 17+ (violence & profanity),7726,11822,5,500,2045
1276,https://myanimelist.net/anime/1276/Ys,https://cdn.myanimelist.net/images/anime/9/23207.jpg,Ys,,6.4,"Action, Adventure, Drama, Fantasy","Mythical beasts lay siege on the people of Esteria, who have raised an army to fight back. The beasts are relentless and seemingly have no end to their numbers, while the population of defenders dwindle in every skirmish. Even in the town of Minea, where the people are safely nestled behind castle walls, the constant attacks have left them hopeless. It is then that a prophecy is made, proclaiming the arrival of a brave young soul that could be the one who will bring their salvation.

Ys follows Adol Christin, an adventurer driven by wanderlust towards the island of Esteria, who washes up on shore after a shipwreck. Following the guidance of the fortuneteller Sarah Tovah, he and his allies will travel the island in search of the legendary tomes known as the Books of Ys. It will be a long and perilous journey, but if fate is truly at work then Adol will certainly be the hero who returns peace to Esteria.",OVA,7,,"Starchild Records, Nihon Falcom","Tokyo Kids, Urban Product",Game,26 min per ep,PG-13 - Teens 13 or older,7707,7019,11,3187,9116
60790,https://myanimelist.net/anime/60790/Luffy_Law,https://cdn.myanimelist.net/images/anime/1629/147603.jpg,"Luffy, Law",,6.39,Action,"It is the Great Age of Pirates. This is an unknown event that took place after the battle of Wano Country.

(Source: YouTube, translated)",Movie,1,,,Toei Animation,Manga,5 min,PG-13 - Teens 13 or older,7752,14807,3,349,857
59875,https://myanimelist.net/anime/59875/Dan_Yuan_Meng_Changjiu,https://cdn.myanimelist.net/images/anime/1685/145577.jpg,Dan Yuan Meng Changjiu,Pokemon and the Autumn Moon,6.39,Fantasy,"On a full moon day, Pikachu meets many Pokemon. The Pokemon who gather and dance also make an appearance!

(Source: Official YouTube Channel)",ONA,1,,,,Game,3 min,G - All Ages,7732,19884,0,115,289
58853,https://myanimelist.net/anime/58853/Kuroiwa_Medaka_ni_Watashi_no_Kawaii_ga_Tsuujinai,https://cdn.myanimelist.net/images/anime/1792/146404.jpg,Kuroiwa Medaka ni Watashi no Kawaii ga Tsuujinai,Medaka Kuroiwa is Impervious to My Charms,6.39,"Comedy, Romance","To say that Mona Kawai is cute would be an understatement; she is breathtaking in every single way, and she knows it. At school, she is fawned over by boys and girls alike, and she graciously welcomes it all as a natural reaction to her irresistible charm. That is, until she comes across Medaka Kuroiwa, the boy who is seemingly immune to her overwhelming charisma. She goes out of her way to talk to him and even dials her cuteness up a notch, but no matter what she tries, Mona cannot wipe the scowl off Kuroiwa's face.

Backed into a corner, Mona is forced to use the most devastating weapon in her arsenal: her physical allure. Such drastic measures would leave other boys foaming at their mouths, but Kuroiwa remains unfazed by her attempts. Little does Mona know that the only reason Kuroiwa just barely abstains from succumbing to her charms is because he is training to be a monk and thus trying his best not to be held down by worldly pleasures. As Mona goes all out to entice Kuroiwa, she fails to realize that his unintentional chivalry might just make her fall for him instead.

[Written by MAL Rewrite]",TV,12,winter 2025,"TV Tokyo, Kodansha, Crunchyroll, DMM.com, A-Sketch, DMM pictures, Bit grooove promotion",SynergySP,Manga,23 min per ep,PG-13 - Teens 13 or older,7743,2673,264,11149,74005
58145,https://myanimelist.net/anime/58145/Benghuai_3rd__Chunzhen_Meng_Ge_PV,https://cdn.myanimelist.net/images/anime/1549/141458.jpg,Benghuai 3rd: Chunzhen Meng Ge PV,Dreamy Euphony Online Concert Animated Trailer - Honkai Impact 3rd,6.39,,"Familiar tunes resonate in our dreamland.
Dance! A myriad of musical notes converge to become spectacular fireflies that illuminate our collective memories.

(Source: Official Honkai Impact 3rd YouTube channel)",PV,1,,,,Game,40 sec,PG-13 - Teens 13 or older,,19981,1,138,284
58040,https://myanimelist.net/anime/58040/Wildfire,https://cdn.myanimelist.net/images/anime/1557/141280.jpg,Wildfire,,6.39,,Music video for the song Wildfire by KARRA.,Music,1,,"Hypergryph, Yostar",Miota,Game,3 min,G - All Ages,,21232,0,106,214
57738,https://myanimelist.net/anime/57738/Disney__Twisted-Wonderland_CMs,https://cdn.myanimelist.net/images/anime/1253/140745.jpg,Disney: Twisted-Wonderland CMs,,6.39,Supernatural,"The distinguished Night Raven College, an all-boys arcane academy, houses its students in dormitories modeled after the historical figures known as the Great Seven. These dorms—Heartslabyul, Savanaclaw, Octavinelle, Scarabia, Pomefiore, Ignihyde, and Diasomnia—are like worlds of their own, each governed by a housewarden who holds near absolute authority. But individuals with power often hide the most severe traumas, and eventually, even those suppressed emotions must overflow.

[Written by MAL Rewrite]",CM,7,,,CloverWorks,Game,30 sec per ep,PG-13 - Teens 13 or older,,18123,0,139,409
56579,https://myanimelist.net/anime/56579/Jinyi_Shen_Jiang,https://cdn.myanimelist.net/images/anime/1204/138328.jpg,Jinyi Shen Jiang,Carpenter Assassin,6.39,"Action, Adventure, Fantasy",,ONA,13,,,Yi Chen Animation,Unknown,21 min per ep,PG-13 - Teens 13 or older,7740,17020,1,139,494
55913,https://myanimelist.net/anime/55913/Kamisama_no_Iutoori,https://cdn.myanimelist.net/images/anime/1889/137046.jpg,Kamisama no Iutoori,,6.39,Avant Garde,Music video for the song Kamisama no Iutoori by Junji Ishiwatari &amp; Yoshinori Sunahara + Etsuko Yakushimaru. The song was featured as the ending for Yojouhan Shinwa Taikei.,Music,1,,,,Original,3 min,G - All Ages,,17347,0,216,469
55732,https://myanimelist.net/anime/55732/Bu_Xing_Si__Yuan_Qi,https://cdn.myanimelist.net/images/anime/1383/136861.jpg,Bu Xing Si: Yuan Qi,Blader Soul,6.39,"Action, Adventure, Fantasy",,ONA,18,,,,Web novel,20 min per ep,PG-13 - Teens 13 or older,7726,15083,6,130,783
55584,https://myanimelist.net/anime/55584/Chocolate_Town,https://cdn.myanimelist.net/images/anime/1255/136382.jpg,Chocolate Town,,6.39,,Music video for the song Chocolate Town by Sou.,Music,1,,,,Original,3 min,PG-13 - Teens 13 or older,,20272,0,164,268
54431,https://myanimelist.net/anime/54431/Toaru_Ossan_no_VRMMO_Katsudouki,https://cdn.myanimelist.net/images/anime/1233/138531.jpg,Toaru Ossan no VRMMO Katsudouki,A Playthrough of a Certain Dude's VRMMO Life,6.39,"Action, Adventure, Comedy, Fantasy","A new type of VRMMO called ""One More Free Life Online"" is out. He logs in as a young boy avatar called ""Earth."" Taichi Tanaka (38, single) has a regular office job and enjoys playing video games in his free time. In a world where the player is free to do as they wish, he decides to master a skill that's been deemed to be useless! He makes potions that are too much of a hassle to make, cooks food that is excessively too good, and uses bizarre original weapons to hunt monsters...

(Source: Alpha Manga)",TV,12,fall 2023,"Yomiko Advertising, KlockWorx, King Records, Stay Luck, AlphaPolis",Maho Film,Light novel,23 min per ep,PG-13 - Teens 13 or older,7770,2367,207,39850,89898
50001,https://myanimelist.net/anime/50001/Tom_to_Jerry,https://cdn.myanimelist.net/images/anime/1035/118515.jpg,Tom to Jerry,Tom and Jerry,6.39,Comedy,"A Japanese animated Tom and Jerry short that was shown at the Tom and Jerry Cartoon Carnival in Japan from March 12th-28th, 2021. Limited edition plushies,  based on designs from the short by Chara Chara Maki Art, were also sold at the event.",Movie,1,,,,Other,1 min,G - All Ages,7772,16195,0,271,596
53076,https://myanimelist.net/anime/53076/Hololive_Summer_2022,https://cdn.myanimelist.net/images/anime/1931/128072.jpg,Hololive Summer 2022,,6.39,"Adventure, Comedy","The three artifacts required to bring back hololive Summer have been stolen, and even hololive's leader YAGOO has gone missing.

Upon realizing this, staff member Friend A (A-chan) gathers the hololive members, and sets off on a mission to find the three artifacts, rescue YAGOO, and ensure hololive Summer can happen this year.

The long-awaited return of hololive Summer...
But will that dream be quashed once more this year?
Will the joy of the season be stolen again?

This summer...
the girls' quest begins.

(Source: hololivepro.com)",ONA,4,,Hololive Production,,Other,3 min per ep,PG-13 - Teens 13 or older,7741,11943,7,762,1967
51602,https://myanimelist.net/anime/51602/Larva_Island_Movie,https://cdn.myanimelist.net/images/anime/1534/122644.jpg,Larva Island Movie,,6.39,Comedy,"In this movie sequel to the hit series, Chuck returns home and talks to a reporter about life on the island with zany larva pals Red and Yellow.

(Source: IMDb)",ONA,1,,,TUBA,Unknown,1 hr 28 min,G - All Ages,7749,18959,1,134,344
